train_loss,valid_loss
2853900.25,3138830.0
2845511.5,3136136.5
2836464.25,3133733.25
2827061.25,3100629.0
2818834.5,3133665.5
2811771.5,3068578.75
2805089.25,3127113.0
2797970.25,3050567.5
2790571.25,3105666.25
2785272.5,3053503.25
2782738.25,3092878.0
2778595.25,3039379.75
2771993.0,3078369.25
2759129.25,2999536.5
2744206.0,3065471.0
2733922.75,2986010.25
2725054.75,3019446.25
2715678.5,3008858.75
2707322.75,2967021.25
2702328.75,3040382.0
2699283.25,2936001.5
2692693.5,3011928.25
2681751.5,2944367.25
2670494.0,2948466.25
2662109.25,2959355.5
2654292.25,2916633.5
2644742.5,2938607.5
2635431.25,2916069.75
2628511.25,2901870.75
2623368.0,2910992.0
2618048.75,2895593.0
2610122.5,2872269.75
2603204.25,2914078.0
2598061.5,2834121.0
2594968.5,2931128.25
2592695.25,2814062.0
2585554.5,2889326.0
2577070.75,2823853.0
2564812.75,2830369.75
2549912.25,2832135.25
2538324.5,2801312.0
2530901.5,2820731.5
2527363.0,2786385.25
2525365.0,2812490.25
2519793.25,2753576.25
2510898.25,2805330.75
2499759.5,2737372.5
2489622.0,2781081.0
2480890.5,2738684.0
2472599.0,2732764.75
2465514.75,2751381.75
2460036.25,2691613.0
2455814.0,2761456.25
2451927.75,2668762.0
2445318.0,2742584.25
2437866.0,2667534.25
2429831.0,2704465.75
2421634.0,2662587.5
2413013.0,2673958.0
2403429.5,2646096.75
2394499.5,2652786.5
2386395.25,2628463.75
2379234.25,2639742.75
2372660.0,2619053.75
2365923.75,2614427.5
2359294.25,2615753.25
2352846.75,2582217.75
2347439.75,2623754.25
2344187.0,2548895.0
2344769.0,2662035.5
2352617.75,2526177.25
2364511.75,2693555.25
2367349.5,2510371.75
2333155.25,2546738.0
2301037.75,2591613.75
2298876.75,2501353.5
2309061.25,2605382.25
2306374.0,2506479.25
2286886.75,2494861.5
2271184.0,2569499.5
2271849.0,2458807.75
2270706.5,2499269.0
2258557.25,2503479.5
2244904.0,2455389.75
2237858.5,2510488.5
2236191.5,2435891.5
2232209.25,2435332.0
2218784.0,2468585.5
2206801.75,2416242.25
2203570.5,2432429.75
2204685.25,2412790.5
2193915.75,2417565.5
2178787.25,2403226.75
2173169.25,2385593.75
2172499.0,2386307.75
2165888.25,2353722.75
2155473.75,2388167.25
2147165.0,2343547.25
2141733.5,2357148.0
2135704.25,2344751.25
2127573.25,2314205.75
2121461.5,2367362.5
2117792.0,2296481.5
2110962.0,2331428.0
2102287.5,2291613.75
2093033.0,2291111.75
2087362.125,2310892.0
2082455.5,2254130.5
2075001.625,2281410.0
2067329.75,2240895.75
2061344.5,2254699.25
2057658.5,2221224.0
2055598.5,2235235.75
2049161.625,2194769.75
2043584.25,2249031.25
2037222.0,2170856.5
2032247.5,2261389.0
2029689.625,2153515.5
2019243.125,2210147.75
2009199.0,2161413.5
2000831.625,2169094.0
1993466.25,2182944.75
1986680.375,2149093.75
1977575.75,2150245.5
1969463.5,2142791.25
1964542.25,2139187.5
1962235.25,2137874.25
1960585.75,2141732.75
1956070.5,2107788.5
1953916.875,2165667.5
1951867.625,2076552.875
1952880.625,2196721.5
1956385.125,2062266.25
1937596.0,2116258.75
1919520.25,2092725.75
1909809.5,2062667.5
1904301.0,2112254.75
1898923.625,2049163.125
1892556.75,2072458.25
1892632.125,2071607.375
1895709.875,2060228.25
1883510.375,2036262.625
1869370.75,2050352.75
1860064.25,2009602.875
1856089.5,2048489.25
1852506.125,2012569.25
1843982.875,1994199.125
1837996.75,2037509.5
1836531.0,1973784.25
1834635.25,2046207.625
1831451.0,1967855.125
1823959.0,2008889.25
1819562.125,1976711.375
1816343.75,1982753.25
1806491.375,1953863.5
1794972.375,1973697.25
1785805.125,1941994.25
1780221.875,1958553.25
1775822.375,1940807.625
1770995.0,1925773.875
1767248.625,1955467.125
1764403.375,1900566.0
1764351.75,1986386.0
1767886.75,1884707.5
1763355.75,1966711.625
1758482.75,1882681.75
1746447.375,1906198.0
1733403.75,1895118.625
1722996.75,1874457.375
1714604.875,1892464.875
1709966.875,1862602.875
1709104.0,1891894.5
1711024.5,1845958.875
1713663.5,1891968.125
1708212.875,1814838.375
1696866.625,1874619.125
1686515.625,1803857.125
1675342.625,1827814.25
1667135.125,1818908.25
1661644.25,1789897.5
1659935.375,1848957.375
1660343.625,1772966.5
1656773.875,1843600.875
1651514.125,1769274.5
1641512.25,1799473.5
1634385.0,1776740.5
1628286.5,1766017.5
1620232.875,1774679.0
1612612.375,1752530.25
1606412.25,1765015.625
1602996.75,1749877.75
1601870.25,1759259.75
1599775.5,1730499.5
1597641.5,1765868.0
1593358.75,1706192.25
1591101.625,1795612.125
1596075.375,1683627.0
1594610.5,1792683.125
1592193.25,1682113.5
1569943.0,1704278.875
1557662.5,1729322.375
1556811.75,1678802.0
1548982.5,1715683.125
1540063.25,1681307.5
1536966.75,1687674.875
1539941.125,1689782.375
1540209.625,1680609.875
1527481.125,1642722.375
1517457.0,1683122.625
1513257.5,1630771.5
1505472.125,1652322.25
1497285.625,1644583.0
1492372.875,1610536.625
1490725.75,1658382.625
1488917.75,1602022.0
1483790.875,1643548.0
1481478.5,1606434.375
1481934.75,1636248.0
1481488.625,1590556.75
1481375.25,1636234.5
1475067.75,1566148.5
1465690.875,1633394.875
1458583.875,1558980.0
1445694.125,1586957.125
1435831.5,1574875.375
1430131.625,1552376.625
1428244.5,1598321.625
1429213.875,1536443.75
1429735.625,1600091.5
1429581.375,1526440.875
1426805.375,1579218.375
1421324.25,1524179.5
1411491.375,1545826.875
1399944.625,1522091.75
1389530.125,1516534.375
1383960.125,1528002.375
1382487.25,1503397.625
1382827.625,1537326.375
1383704.5,1483348.75
1383102.375,1547650.5
1381864.375,1467575.0
1376780.875,1545952.625
1371914.625,1459669.375
1357984.5,1493572.5
1346170.25,1478684.0
1339668.625,1454731.125
1338800.625,1502559.375
1340326.625,1438892.25
1337971.875,1495520.125
1336325.75,1440846.375
1335350.875,1480229.75
1334054.875,1441341.125
1326023.75,1451964.75
1313394.0,1422736.25
1302938.125,1439053.375
1297222.0,1420231.375
1295120.0,1424369.625
1294283.75,1422544.0
1291452.625,1402146.75
1288048.625,1431393.875
1283868.375,1383566.375
1282140.625,1452401.25
1285042.125,1367756.25
1281719.25,1442482.5
1277834.875,1365997.75
1265354.375,1394724.5
1258239.375,1385272.625
1255126.25,1367544.0
1248799.875,1378100.5
1240681.625,1360127.375
1233246.75,1355773.75
1230535.5,1363494.375
1230508.625,1351186.75
1228640.875,1346227.75
1225923.75,1361622.0
1223390.0,1318908.875
1225149.875,1389094.25
1229349.375,1301506.5
1225791.625,1376377.25
1220379.625,1304657.625
1206720.625,1326922.5
1199308.75,1324748.5
1194573.0,1297882.625
1186171.0,1311284.125
1178717.375,1297093.125
1175109.625,1299756.875
1176439.125,1297059.5
1179526.75,1306264.0
1179387.625,1274923.25
1178212.75,1321564.5
1174994.25,1256037.625
1168294.25,1312215.375
1160823.375,1249133.375
